1 1:0.661115848723 2:0.714813049289 3:0.7805739821 4:254 5:254 6:254 7:38 8:47 9:61 10:6.51793825515 11:8.49385069532 12:13.9406025592 13:5082.0 14:3539.0 15:2564.0 
1 1:0.480781068222 2:0.580739309883 3:0.624546363687 4:33 5:33 6:33 7:26 8:37 9:49 10:6.77013502211 11:8.1257970841 12:10.4172921486 13:5496.0 14:3947.0 15:3028.0 
1 1:0.263272771127 2:0.404963705042 3:0.466959768238 4:237 5:237 6:237 7:15 8:28 9:36 10:12.3610580596 11:14.2080281026 12:15.2973881957 13:5688.0 14:4021.0 15:3328.0 
1 1:0.240277060862 2:0.395397685731 3:0.528149616924 4:27 5:27 6:27 7:14 8:26 9:42 10:12.4729605314 11:15.0313907384 12:17.3662871928 13:5665.0 14:4038.0 15:2916.0 
1 1:0.308226791194 2:0.423348398406 3:0.511260699028 4:200 5:200 6:200 7:16 8:27 9:39 10:11.5045086369 11:12.4263667535 12:19.2035545507 13:5460.0 14:3897.0 15:3072.0 
1 1:0.225407654224 2:0.27896129443 3:0.36692540839 4:20 5:20 6:20 7:14 8:20 9:28 10:13.785002078 11:14.492617273 12:15.5475667728 13:5674.0 14:4380.0 15:3488.0 
1 1:0.0421335724108 2:0.0803169246736 3:0.0868292008156 4:222 5:222 6:222 7:3 8:7 9:5 10:12.1380603322 11:10.8230185696 12:10.8988943206 13:6127.0 14:4785.0 15:4279.0 
1 1:0.0861582848584 2:0.097102839736 3:0.122203636841 4:220 5:220 6:220 7:5 8:6 9:10 10:14.5076012636 11:15.0165892621 12:16.0333911316 13:6348.0 14:5205.0 15:4839.0 
1 1:0.0452457738001 2:0.038913997343 3:0.0234308013275 4:227 5:227 6:227 7:2 8:4 9:4 10:8.37812630272 11:7.61953100817 12:13.7363418899 13:6084.0 14:4979.0 15:4513.0 
1 1:0.0763677876929 2:0.0629785146724 3:0.101639482663 4:228 5:228 6:228 7:5 8:5 9:8 10:12.5914080695 11:13.4716214188 12:15.1292112429 13:6017.0 14:4863.0 15:4200.0 
1 1:0.0830460834691 2:0.0507674336981 3:0.0137248180447 4:2 5:2 6:2 7:4 8:3 9:2 10:12.8890503836 11:15.9871837843 12:17.6647687613 13:6254.0 14:5035.0 15:4416.0 
1 1:0.0413771648682 2:0.0415003524905 3:0.061793276673 4:217 5:217 6:217 7:4 8:2 9:4 10:11.1131312666 11:13.0230885743 12:16.6521730707 13:6319.0 14:5085.0 15:4647.0 
1 1:0.7128129718 2:0.733646149808 3:0.838386047207 4:53 5:53 6:53 7:41 8:51 9:64 10:12.6029256392 11:13.3265146623 12:16.764063953 13:4718.0 14:3236.0 15:2156.0 
1 1:0.751196788935 2:0.751432966964 3:0.891910925463 4:168 5:168 6:168 7:44 8:51 9:70 10:12.8610025487 11:14.7166423004 12:19.3715604543 13:4724.0 14:3271.0 15:2093.0 
1 1:0.841450629224 2:0.885357237319 3:0.948683672545 4:60 5:60 6:60 7:48 8:60 9:72 10:11.0368001267 11:13.8250422777 12:16.971419121 13:4557.0 14:3006.0 15:1973.0 
1 1:1.0 2:1.0 3:1.0 4:71 5:71 6:71 7:58 8:68 9:77 10:10.3492293345 11:12.8117279961 12:15.8699944989 13:4174.0 14:2642.0 15:1829.0 
1 1:0.89262905207 2:0.945294327065 3:0.930235777612 4:54 5:54 6:54 7:51 8:65 9:73 10:9.02650235993 11:10.9377903741 12:13.6921803056 13:4460.0 14:2845.0 15:2048.0 
1 1:0.560488003803 2:0.650989764198 3:0.703794363047 4:261 5:261 6:261 7:33 8:44 9:54 10:11.2294228856 11:11.7811791136 12:14.7381112675 13:5034.0 14:3461.0 15:2563.0 
1 1:0.402111533104 2:0.556674792554 3:0.617141222763 4:246 5:246 6:246 7:23 8:38 9:49 10:13.217547001 11:14.0534586041 12:17.0937436183 13:5359.0 14:3710.0 15:2800.0 
1 1:0.330876701305 2:0.452195925391 3:0.539841944699 4:243 5:243 6:243 7:20 8:32 9:42 10:14.3758509133 11:14.6676687283 12:17.6177338635 13:5467.0 14:3846.0 15:2952.0 
1 1:0.337274004161 2:0.487769559704 3:0.613243780172 4:248 5:248 6:248 7:20 8:34 9:49 10:14.4327989319 11:15.1438970581 12:16.669521017 13:5380.0 14:3724.0 15:2703.0 
1 1:0.319465296211 2:0.398088128663 3:0.478002522247 4:243 5:243 6:243 7:18 8:28 9:37 10:13.2636715003 11:13.4476281134 12:16.4642433043 13:5427.0 14:3980.0 15:2993.0 
1 1:0.131350012237 2:0.186141013302 3:0.181666970542 4:234 5:234 6:234 7:8 8:16 9:15 10:10.2022013461 11:9.27979100229 12:9.95399592755 13:5945.0 14:4649.0 15:4016.0 
1 1:0.00392265535353 2:0.0463874499298 3:0.0220393622398 4:221 5:221 6:221 7:3 8:0 9:3 10:6.96174513021 11:9.24132739378 12:12.1231830307 13:6199.0 14:4926.0 15:4555.0 
1 1:0.260506369892 2:0.20661827339 3:0.0804633779162 4:252 5:252 6:252 7:19 8:18 9:9 10:4.92544167137 11:6.83180591477 12:12.1373077342 13:5662.0 14:4544.0 15:4231.0 
1 1:0.333470202463 2:0.256391467618 3:0.127752348026 4:230 5:230 6:230 7:20 8:18 9:10 10:12.6027307063 11:14.5578901932 12:18.8264059784 13:5514.0 14:4467.0 15:4124.0 
1 1:0.0644376823673 2:0.0782243579493 3:0.0704599419313 4:3 5:3 6:3 7:4 8:5 9:6 10:11.8263956271 11:12.3190225578 12:15.8595305359 13:6050.0 14:4814.0 15:4236.0 
1 1:0.112331003747 2:0.1084171064 3:0.0698103681661 4:10 5:10 6:10 7:8 8:9 9:5 10:9.16904391443 11:12.0847439021 12:15.4837377993 13:5934.0 14:4712.0 15:4270.0 
1 1:0.178205933153 2:0.148773750368 3:0.14451135117 4:226 5:226 6:226 7:11 8:11 9:12 10:11.2899734648 11:12.339598387 12:16.7511340489 13:5901.0 14:4748.0 15:4112.0 
1 1:0.515361083658 2:0.541578418328 3:0.567253957592 4:270 5:270 6:270 7:32 8:40 9:49 10:5.69784982528 11:3.22293579601 12:6.59816026093 13:5144.0 14:3708.0 15:2900.0 
1 1:0.578642511907 2:0.612725686954 3:0.619869432577 4:255 5:255 6:255 7:34 8:42 9:48 10:10.6306584095 11:10.5992429902 12:9.38597800553 13:5186.0 14:3726.0 15:2865.0 
1 1:0.770215797425 2:0.757561198086 3:0.759527792106 4:266 5:266 6:266 7:44 8:52 9:58 10:9.75430283306 11:11.1970619702 12:14.0328285784 13:4966.0 14:3492.0 15:2620.0 
1 1:0.755000590633 2:0.77086394369 3:0.816040709682 4:161 5:161 6:161 7:46 8:53 9:67 10:4.14028628711 11:3.19352680583 12:4.9352603557 13:4705.0 14:3306.0 15:2280.0 
1 1:0.55512810141 2:0.589707452987 3:0.687684933669 4:249 5:249 6:249 7:30 8:40 9:56 10:7.9527171327 11:8.90585483324 12:8.79049226888 13:5028.0 14:3555.0 15:2617.0 
1 1:0.529884690142 2:0.54172788738 3:0.531397485751 4:259 5:259 6:259 7:31 8:38 9:42 10:11.7362666007 11:13.8321730324 12:13.3932949077 13:5171.0 14:3758.0 15:3179.0 
1 1:0.45761245788 2:0.463555573323 3:0.442405879912 4:251 5:251 6:251 7:26 8:32 9:35 10:11.0544458416 11:11.4375657685 12:13.576827416 13:5341.0 14:4054.0 15:3359.0 
1 1:0.308053891117 2:0.294954482965 3:0.333407402103 4:231 5:231 6:231 7:16 8:19 9:24 10:5.52600164519 11:5.25229382781 12:5.90574658926 13:5713.0 14:4335.0 15:3644.0 
1 1:0.080344489468 2:0.0849504652774 3:0.11385146945 4:227 5:227 6:227 7:3 8:3 9:6 10:12.7670764266 11:10.3543926202 12:12.2951661021 13:5902.0 14:4742.0 15:4143.0 
1 1:0.112676803901 2:0.0395118735499 3:0.0490240076782 4:236 5:236 6:236 7:6 8:3 9:3 10:13.2470548465 11:12.9966286405 12:15.7705224002 13:5930.0 14:4899.0 15:4292.0 
1 1:0.176476932381 2:0.107819230193 3:0.06955053866 4:2 5:2 6:2 7:8 8:7 9:4 10:5.30540982562 11:8.53247046057 12:13.0674056327 13:5816.0 14:4742.0 15:4282.0 
1 1:0.456575057416 2:0.307061476156 3:0.202193501523 4:248 5:248 6:248 7:26 8:23 9:17 10:5.46576995179 11:8.15074629525 12:14.4648843166 13:5592.0 14:4549.0 15:4247.0 
1 1:0.456402157339 2:0.373276266075 3:0.216354209606 4:224 5:224 6:224 7:26 8:26 9:17 10:12.7622959393 11:14.0755758445 12:18.1446799915 13:5421.0 14:4332.0 15:3983.0 
1 1:0.343152606785 2:0.275075099085 3:0.208559324423 4:246 5:246 6:246 7:21 8:21 9:18 10:10.9032747904 11:12.6724118882 12:15.9205005134 13:5504.0 14:4436.0 15:3962.0 
1 1:0.115961905368 2:0.107669761141 3:0.109304453093 4:222 5:222 6:222 7:6 8:8 9:8 10:9.02820244503 11:11.3079003527 12:14.1500389776 13:5947.0 14:4803.0 15:4169.0 
1 1:0.0507785762699 2:0.0317394828597 3:0.069420623907 4:0 5:0 6:0 7:2 8:0 9:5 10:10.2400624492 11:11.1875456644 12:15.3414011019 13:6069.0 14:4934.0 15:4276.0 
1 1:0.0208020556835 2:0.0331300855933 3:0.00537265065358 4:224 5:224 6:224 7:2 8:2 9:0 10:11.0759302987 11:12.8319425941 12:18.1374945289 13:6112.0 14:4984.0 15:4299.0 
1 1:0.189617338247 2:0.148624281317 3:0.117878826794 4:241 5:241 6:241 7:12 8:13 9:11 10:10.6680696378 11:11.1864075121 12:14.2862165322 13:5909.0 14:4748.0 15:4299.0 
1 1:0.393985229477 2:0.301680590293 3:0.292614169646 4:246 5:246 6:246 7:22 8:22 9:24 10:7.95897675227 11:8.32141523459 12:10.2572152785 13:5431.0 14:4447.0 15:3911.0 
1 1:0.337792704392 2:0.266405894084 3:0.277544058292 4:9 5:9 6:9 7:15 8:12 9:18 10:4.27601253994 11:0.43884981867 12:2.63380864138 13:5598.0 14:4660.0 15:3965.0 
1 1:0.198781042338 2:0.113200116055 3:0.101119823651 4:229 5:229 6:229 7:12 8:9 9:8 10:11.8304349987 11:13.2874738661 12:14.0972240438 13:5746.0 14:4708.0 15:4157.0 
1 1:0.302693988724 2:0.236960490892 3:0.181017396776 4:240 5:240 6:240 7:18 8:16 9:13 10:13.6744741544 11:13.893270456 12:14.2411589935 13:5549.0 14:4422.0 15:3990.0 
1 1:0.379115822839 2:0.283445365982 3:0.258446589594 4:249 5:249 6:249 7:23 8:20 9:21 10:9.83738254014 11:10.927547612 12:12.2924625983 13:5426.0 14:4373.0 15:3847.0 
1 1:0.138266015324 2:0.0839041819153 3:0.0716291747088 4:236 5:236 6:236 7:6 8:5 9:3 10:9.92140341002 11:11.2860025289 12:13.6408344395 13:5888.0 14:4786.0 15:4393.0 
1 1:0.0599422803606 2:0.0224724016521 3:0.0592872731691 4:230 5:230 6:230 7:4 8:3 9:5 10:14.81382651 11:16.2714819207 12:19.2871670455 13:5925.0 14:4825.0 15:4197.0 
1 1:0.0741200866895 2:0.049077892861 3:0.0185316639075 4:4 5:4 6:4 7:4 8:3 9:1 10:13.2497642455 11:14.5657331692 12:17.7390461049 13:6154.0 14:5012.0 15:4604.0 
1 1:0.252380066264 2:0.163122779335 3:0.0911163876662 4:236 5:236 6:236 7:14 8:11 9:8 10:9.19875534171 11:11.2813935448 12:14.8324849848 13:5731.0 14:4630.0 15:4241.0 
1 1:0.333124402308 2:0.255195715204 3:0.219342248926 4:253 5:253 6:253 7:20 8:18 9:17 10:5.54738141756 11:9.10243804577 12:12.7718033956 13:5987.0 14:4824.0 15:4315.0 
1 1:0.465911661584 2:0.332770153054 3:0.221161055469 4:40 5:40 6:40 7:30 8:25 9:18 10:2.27432552737 11:5.7468110126 12:11.585405668 13:5745.0 14:4769.0 15:4368.0 
1 1:0.45761245788 2:0.351603253573 3:0.210118301459 4:222 5:222 6:222 7:28 8:24 9:17 10:8.00344129642 11:11.925959629 12:17.2376254981 13:5471.0 14:4353.0 15:4097.0 
1 1:0.197916541952 2:0.149371626575 3:0.112292492413 4:232 5:232 6:232 7:8 8:9 9:10 10:9.3057947193 11:12.2761796785 12:16.2928180091 13:5798.0 14:4679.0 15:4186.0 
1 1:0.0333156684745 2:0.0529640882061 3:0.0321350897818 4:227 5:227 6:227 7:2 8:4 9:4 10:14.7298670313 11:16.3657206547 12:18.5541448231 13:6049.0 14:4791.0 15:4330.0 
1 1:0.0254703577674 2:0.0332341733771 3:0.00537265065358 4:224 5:224 6:224 7:1 8:4 9:1 10:13.6007776348 11:14.5555432478 12:19.2283794133 13:6145.0 14:4835.0 15:4400.0 
1 1:0.095321988949 2:0.0595861077505 3:0.0663402930297 4:247 5:247 6:247 7:5 8:3 9:6 10:14.1711139375 11:14.530639035 12:16.8901387689 13:6240.0 14:5000.0 15:4504.0 
-1 1:0.217800050828 2:0.106025601572 3:0.192060150786 4:220 5:220 6:220 7:14 8:8 9:16 10:12.9694072831 11:14.5231078206 12:17.4788529347 13:5731.0 14:4747.0 15:3915.0 
-1 1:0.0389565637876 2:0.0134001707643 3:0.0163231131057 4:220 5:220 6:220 7:3 8:1 9:1 10:11.8268358437 11:12.2955888248 12:14.7992467586 13:6250.0 14:5020.0 15:4500.0 
-1 1:0.488669664538 2:0.489309631489 3:0.477130742172 4:278 5:278 6:278 7:28 8:32 9:37 10:13.0303421273 11:13.7953224309 12:18.3310388899 13:7086.0 14:6163.0 15:5769.0 
-1 1:0.272544568061 2:0.201282768795 3:0.189369564168 4:15 5:15 6:15 7:16 8:14 9:14 10:14.0377887831 11:14.6260290517 12:18.7442234861 13:6650.0 14:5405.0 15:4915.0 
-1 1:0.299171179947 2:0.308452078889 3:0.331626218757 4:206 5:206 6:206 7:19 8:21 9:26 10:12.5557437845 11:13.0682873084 12:15.2373800729 13:6743.0 14:5677.0 15:5306.0 
-1 1:0.21738944344 2:0.227140914746 3:0.243803845695 4:17 5:17 6:17 7:13 8:16 9:20 10:10.7551488977 11:11.2837937179 12:15.4950099079 13:6659.0 14:5596.0 15:5124.0 
-1 1:0.225926354455 2:0.165364815111 3:0.194138786834 4:13 5:13 6:13 7:13 8:12 9:16 10:13.6969099345 11:15.1915054506 12:18.3152513495 13:5586.0 14:4529.0 15:3808.0 
-1 1:0.293703184711 2:0.203628892355 3:0.248313238856 4:244 5:244 6:244 7:19 8:15 9:20 10:11.8919428303 11:12.851902267 12:16.4077024144 13:5604.0 14:4582.0 15:3896.0 
-1 1:0.197570741798 2:0.145634900282 3:0.0939745122333 4:231 5:231 6:231 7:13 8:11 9:8 10:11.6297177429 11:13.3185105283 12:15.3704242617 13:5958.0 14:4848.0 15:4411.0 
-1 1:0.455127049565 2:0.44118059683 3:0.54351718098 4:197 5:197 6:197 7:27 8:29 9:42 10:8.02892857008 11:10.6760977608 12:13.7685987978 13:7067.0 14:5954.0 15:5995.0 
-1 1:0.107316901508 2:0.00767496553035 3:0.0113487292939 4:4 5:4 6:4 7:6 8:1 9:2 10:14.1662880319 11:15.1972103271 12:17.6801144909 13:5849.0 14:4897.0 15:4411.0 
-1 1:0.684565451986 2:0.69961258728 3:0.745144877713 4:186 5:186 6:186 7:39 8:46 9:57 10:13.8110646217 11:14.5927635988 12:17.5877116519 13:7691.0 14:6730.0 15:6571.0 
-1 1:0.200337143032 2:0.0728434720869 3:0.0361624471263 4:14 5:14 6:14 7:13 8:6 9:4 10:11.2582641996 11:11.7231053618 12:12.7237370965 13:5740.0 14:4766.0 15:4326.0 
-1 1:0.173883431224 2:0.14548543123 3:0.127232689014 4:14 5:14 6:14 7:11 8:11 9:10 10:15.233298982 11:16.1369126346 12:18.9184776361 13:5749.0 14:4584.0 15:4135.0 
-1 1:0.206496738577 2:0.176321437156 3:0.149095990722 4:214 5:214 6:214 7:11 8:12 9:10 10:12.6134728044 11:12.1915160843 12:16.6193651085 13:6684.0 14:5484.0 15:4961.0 
-1 1:0.165865220439 2:0.120420011807 3:0.148186587451 4:211 5:211 6:211 7:10 8:8 9:10 10:10.4129628682 11:11.566024091 12:14.3922324661 13:6622.0 14:5425.0 15:5004.0 
-1 1:0.1937669401 2:0.105726663469 3:0.171663534557 4:231 5:231 6:231 7:12 8:9 9:13 10:12.9557705669 11:13.3064473348 12:16.6473007234 13:5754.0 14:4719.0 15:3977.0 
