-1 1:3.39506217231 2:32.5420309436 3:36.3121405837 4:263 5:263 6:263 7:5 8:39 9:46 10:19.2337489186 11:11.1253439979 12:2.38031004578 13:152282.0 14:154005.0 15:153907.0 
-1 1:2.95653782769 2:3.14563094363 3:5.16494058371 4:493 5:493 6:493 7:3 8:9 9:14 10:3.40555240575 11:12.5469116133 12:21.7225736838 13:73598.0 14:70228.0 15:70122.0 
-1 1:2.23573782769 2:2.22843094363 3:3.49334058371 4:1 5:1 6:1 7:2 8:9 9:13 10:6.97726089342 11:16.4518205434 12:25.3378460439 13:59806.0 14:56920.0 15:56732.0 
-1 1:0.924537827685 2:1.82843094363 3:4.04454058371 4:239 5:239 6:239 7:1 8:9 9:14 10:10.5872635701 11:19.5358143453 12:28.4425101238 13:51403.0 14:47316.0 15:47674.0 
-1 1:7.07506217231 2:2.00803094363 3:1.41814058371 4:8 5:8 6:8 7:7 8:9 9:11 10:10.8633495434 11:20.2519758402 12:29.1514765543 13:50788.0 14:45294.0 15:45001.0 
-1 1:1.26253782769 2:2.23956905637 3:1.73905941629 4:1 5:1 6:1 7:2 8:4 9:7 10:7.53974023083 11:16.6363197378 12:25.9430441389 13:59939.0 14:55533.0 15:55296.0 
-1 1:1.78146217231 2:3.27436905637 3:3.65505941629 4:3 5:3 6:3 7:2 8:3 9:5 10:10.3120864009 11:19.8080416591 12:28.7224635601 13:51310.0 14:45503.0 15:44982.0 
-1 1:0.722262172315 2:5.44156905637 3:5.81705941629 4:231 5:231 6:231 7:1 8:1 9:4 10:9.62221809755 11:19.1991600737 12:28.0455401125 13:54093.0 14:48475.0 15:48026.0 
-1 1:2.06213782769 2:12.7587690564 3:18.4802594163 4:470 5:470 6:470 7:2 8:7 9:10 10:8.49304311263 11:17.921434203 12:27.0829694245 13:56128.0 14:49277.0 15:48083.0 
-1 1:3.93133782769 2:3.96956905637 3:4.05225941629 4:0 5:0 6:0 7:0 8:3 9:7 10:1.76160818395 11:4.94160952393 12:4.99244012093 13:70508.0 14:67003.0 15:67524.0 
-1 1:7.98253782769 2:17.7239690564 3:23.4782594163 4:7 5:7 6:7 7:8 8:12 9:15 10:11.3932340784 11:20.5810938029 12:29.4007673969 13:46784.0 14:40315.0 15:38876.0 
-1 1:6.71573782769 2:16.7419690564 3:22.1926594163 4:217 5:217 6:217 7:7 8:11 9:14 10:9.3315461378 11:18.4068791056 12:27.1288615676 13:49670.0 14:43174.0 15:41850.0 
-1 1:26.0161378277 2:19.7339690564 3:21.1482594163 4:208 5:208 6:208 7:29 8:19 9:19 10:1.31987204236 11:7.16968808476 12:13.7012202613 13:56795.0 14:54127.0 15:53581.0 
-1 1:20.4705378277 2:22.1487690564 3:26.1034594163 4:213 5:213 6:213 7:20 8:16 9:17 10:10.4479520093 11:20.6830172953 12:29.2852142737 13:48737.0 14:43857.0 15:42523.0 
-1 1:0.0917378276854 2:11.7480309436 3:16.9497405837 4:249 5:249 6:249 7:0 8:19 9:26 10:8.8415847622 11:18.1965896116 12:27.3602822564 13:51006.0 14:48805.0 15:49395.0 
-1 1:0.135862172315 2:10.5664309436 3:14.3473405837 4:505 5:505 6:505 7:0 8:17 9:24 10:5.27915191377 11:14.4619104008 12:23.7847929603 13:67776.0 14:65418.0 15:65286.0 
-1 1:30.8985378277 2:15.8455690564 3:16.1890594163 4:496 5:496 6:496 7:31 8:3 9:0 10:21.0981885431 11:7.08672852874 12:1.0882508271 13:94051.0 14:92457.0 15:92380.0 
-1 1:0.432937827685 2:4.55283094363 3:6.71654058371 4:241 5:241 6:241 7:0 8:11 9:16 10:8.35224212391 11:17.9280582356 12:26.9093392008 13:54578.0 14:51565.0 15:51476.0 
-1 1:2.00933782769 2:1.97923094363 3:3.84934058371 4:492 5:492 6:492 7:1 8:9 9:13 10:6.52269621213 11:16.153610188 12:25.1074814211 13:60145.0 14:56681.0 15:56584.0 
-1 1:1.87146217231 2:2.08163094363 3:3.03894058371 4:238 5:238 6:238 7:2 8:9 9:12 10:7.95497412623 11:17.6231147081 12:26.5042348507 13:55756.0 14:51327.0 15:51440.0 
-1 1:4.55026217231 2:4.01843094363 3:5.13214058371 4:240 5:240 6:240 7:5 8:10 9:14 10:6.64360964785 11:16.263981202 12:25.1987914895 13:55851.0 14:51306.0 15:51334.0 
-1 1:0.110937827685 2:4.04996905637 3:4.06185941629 4:1 5:1 6:1 7:0 8:3 9:5 10:11.8712531131 11:21.0615417463 12:29.842026018 13:44622.0 14:39547.0 15:39149.0 
-1 1:6.39986217231 2:1.20643094363 3:0.296940583706 4:237 5:237 6:237 7:7 8:8 9:9 10:9.58980295345 11:19.1092819477 12:27.9937330894 13:48084.0 14:42528.0 15:42260.0 
-1 1:27.3437378277 2:11.4239690564 3:7.68545941629 4:494 5:494 6:494 7:28 8:4 9:10 10:16.8682402377 11:1.49859813583 12:7.68936751779 13:87276.0 14:85472.0 15:85750.0 
-1 1:16.5466621723 2:48.7604309436 3:63.8517405837 4:611 5:611 6:611 7:18 8:57 9:77 10:11.9221570114 11:4.16117738224 12:2.8320757958 13:118796.0 14:120535.0 15:121325.0 
-1 1:4.12613782769 2:13.6044309436 3:22.5765405837 4:238 5:238 6:238 7:3 8:14 9:24 10:10.8888937139 11:3.95863944349 12:1.22853844012 13:93349.0 14:91995.0 15:93653.0 
-1 1:0.604137827685 2:6.21036905637 3:6.53145941629 4:1 5:1 6:1 7:0 8:0 9:3 10:10.7914630582 11:20.372973801 12:29.2798093157 13:48590.0 14:43105.0 15:42564.0 
-1 1:0.848662172315 2:3.91676905637 3:4.68905941629 4:3 5:3 6:3 7:1 8:3 9:4 10:11.5702802848 11:20.9258333782 12:29.7980787044 13:46402.0 14:40631.0 15:40186.0 
-1 1:1.20493782769 2:8.62596905637 3:12.0078594163 4:225 5:225 6:225 7:1 8:2 9:3 10:9.96765371524 11:19.3197384936 12:27.6520487225 13:51076.0 14:45384.0 15:44952.0 
-1 1:22.7270621723 2:50.8996309436 3:70.6113405837 4:611 5:611 6:611 7:23 8:62 9:89 10:5.62621554292 11:3.8853226859 12:1.3500666605 13:92723.0 14:91507.0 15:92221.0 
-1 1:1.33666217231 2:13.0939690564 3:20.3858594163 4:3 5:3 6:3 7:2 8:7 9:12 10:9.83355132263 11:18.7706258418 12:26.9753755082 13:53455.0 14:46328.0 15:44631.0 
-1 1:1.67706217231 2:11.3071690564 3:17.7586594163 4:3 5:3 6:3 7:2 8:5 9:9 10:10.4412159785 11:19.0907111462 12:28.0305957385 13:47921.0 14:40860.0 15:38970.0 
-1 1:0.842262172315 2:13.2475690564 3:20.7846594163 4:223 5:223 6:223 7:1 8:7 9:12 10:9.86045872966 11:19.098307173 12:27.8903249411 13:49434.0 14:42070.0 15:40476.0 
-1 1:2.22213782769 2:2.15036905637 3:2.56785941629 4:7 5:7 6:7 7:2 8:2 9:6 10:1.02459123203 11:5.55637571053 12:6.14494767554 13:64829.0 14:61466.0 15:61463.0 
-1 1:15.7258621723 2:47.5524309436 3:69.0721405837 4:611 5:611 6:611 7:17 8:58 9:85 10:9.75255225652 11:5.10061779997 12:1.51120579334 13:95831.0 14:96762.0 15:97715.0 
-1 1:16.4569378277 2:21.9667690564 3:27.9338594163 4:212 5:212 6:212 7:17 8:16 9:20 10:9.21703955601 11:18.2468716159 12:26.8893431645 13:45640.0 14:40470.0 15:39380.0 
-1 1:15.5477378277 2:21.2367690564 3:25.4702594163 4:13 5:13 6:13 7:16 8:16 9:17 10:7.99646482844 11:16.8817892603 12:25.8401852294 13:51988.0 14:46615.0 15:45611.0 
-1 1:12.0517378277 2:20.5043690564 3:25.1314594163 4:214 5:214 6:214 7:12 8:14 9:16 10:11.2421539918 11:20.5316170789 12:29.3423577144 13:44367.0 14:38503.0 15:37574.0 
-1 1:5.58573782769 2:1.12883094363 3:5.18014058371 4:5 5:5 6:5 7:5 8:3 9:3 10:3.27632301971 11:1.84608795302 12:0.687150275368 13:59608.0 14:57522.0 15:58859.0 
-1 1:5.70013782769 2:18.4395690564 3:25.7982594163 4:216 5:216 6:216 7:6 8:12 9:17 10:11.8307011227 11:21.4531406914 12:29.8296842313 13:43560.0 14:36369.0 15:35279.0 
-1 1:6.21133782769 2:17.9903690564 3:26.8162594163 4:217 5:217 6:217 7:6 8:11 9:18 10:12.1429634712 11:21.8982051656 12:30.4019643372 13:44625.0 14:37426.0 15:35988.0 
-1 1:24.2645378277 2:24.2995690564 3:29.1558594163 4:211 5:211 6:211 7:25 8:18 9:19 10:10.5891476759 11:21.2833618254 12:30.0612166154 13:46967.0 14:42176.0 15:40883.0 
-1 1:1.43413782769 2:10.1336309436 3:15.1953405837 4:0 5:0 6:0 7:1 8:17 9:25 10:10.4377789147 11:19.5713505922 12:28.6321967386 13:48481.0 14:46399.0 15:47128.0 
-1 1:0.685462172315 2:11.1844309436 3:15.2645405837 4:1 5:1 6:1 7:1 8:18 9:24 10:7.75696218806 11:17.1800102309 12:26.23239083 13:57187.0 14:54623.0 15:54994.0 
-1 1:28.4637378277 2:14.3051690564 3:14.4530594163 4:500 5:500 6:500 7:28 8:0 9:3 10:20.0236068136 11:5.88797427212 12:2.59092331427 13:89880.0 14:88448.0 15:88261.0 
-1 1:6.25106217231 2:36.6096309436 3:41.2001405837 4:19 5:19 6:19 7:8 8:45 9:52 10:13.8565418903 11:6.38520250849 12:2.1841775713 13:117905.0 14:119566.0 15:120093.0 
-1 1:0.733737827685 2:1.66883094363 3:2.94494058371 4:0 5:0 6:0 7:0 8:8 9:12 10:4.19958099894 11:13.5891906534 12:22.712474162 13:64981.0 14:60767.0 15:60426.0 
-1 1:14.5198621723 2:45.7600309436 3:58.8621405837 4:611 5:611 6:611 7:16 8:54 9:70 10:12.8107275184 11:4.97257157914 12:0.976826532564 13:119529.0 14:120978.0 15:122105.0 
-1 1:1.18666217231 2:5.28196905637 3:7.68505941629 4:228 5:228 6:228 7:1 8:0 9:0 10:7.60224963155 11:16.7051645391 12:25.4988635028 13:54493.0 14:48731.0 15:47904.0 
